grupo,1. Los proyectos o ideas nuevas me distraen de proyectos o ideas que ten¡a desde antes.,"2. Los ¢bstaculos no me desaniman
","3. Estuve concentrado en una idea o proyecto por un corto tiempo, pero despu‚s perd¡ inter‚s ","4. Trabajo duro
","5. Con frecuencia me propongo un objetivo, pero luego trato de cumplir un objetivo diferente",6. Me resulta dificil mantener mi atenci¢n en proyectos que duran m s all  de algunos meses en terminar,7. Soy chambeador(a),p8_apostarmil,p9_batepelota,p10_tandacorto,p11_tandalargo,p12_retornodeposito,p13_preciosbajan,escol,p15_estadocivil,16. ¨Cu les de los siguientes grupos de personas dependen de usted?,p16_1menores,p16_2adulmay,p16_3otros,ESTATUS Tel Casa,Estatus Celular,Status,edad,hijos,statusempleo,genero,celular,lineafija,Status de residencia,Ingresos comprobados,Ingresos no comprobados,Prestamos con Provident,Prestamos activos,Monto de los prestamos activos,Total a Pagar,Monto atrasado,Pago semanal,SCelular,STelCasa,SResidencia,Genero
Current,,,,,,,,,,,,,,,,,,,,,Numero Equivocado,No realizada,23,1,Empleado tiempo completo,FE,Y,N,Propietario,0,4000,1,1,3700,6993,0,222,1,0,3,1
Current,,,,,,,,,,,,,,,,,,,,,No contesta,No realizada,20,0,Empleado tiempo completo,MA,Y,N,Propietario,0,6000,1,1,2900,5481,898,174,1,0,3,0
Current,,,,,,,,,,,,,,,,,,,,,No contesta,No realizada,28,1,Empleado tiempo completo,MA,Y,N,Vive con padres,0,4400,1,1,4000,7560,1470,240,1,0,1,0
Current,,,,,,,,,,,,,,,,,,,,,No contesta,No realizada,41,0,Empleado tiempo completo,FE,Y,N,Propietario,0,4200,10,1,1500,2970,410,72,1,0,3,1
Current,,,,,,,,,,,,,,,,,,,,,Numero Equivocado,No realizada,36,0,Empleado tiempo completo,FE,Y,N,Propietario,0,4800,13,1,1000,1980,-270,48,1,0,3,1
Current,,,,,,,,,,,,,,,,,,,,,No quizo particpar,No realizada,44,0,Empleado tiempo completo,FE,Y,N,Propietario,5300,0,9,1,5500,11330,6840,220,1,0,3,1
Current,,,,,,,,,,,,,,,,,,,,,No contesta,No realizada,46,0,Empleado tiempo completo,FE,Y,N,Propietario,0,8000,6,1,9000,18540,420,360,1,0,3,1
Current,5.Totalmente de acuerdo,5.Totalmente de acuerdo,5.Totalmente de acuerdo,5.Totalmente de acuerdo,2. Desacuerdo,3. Indiferente,5.Totalmente de acuerdo,1000.00,100.00,1,1,1500.00,VERDADERO,3ro Secundaria,Casado,,0,0,0,,Efectiva,Completa,40,0,Empleado tiempo completo,FE,Y,N,Renta,0,6000,9,2,11500,23095,-2360,530,1,0,2,1
Current,,,,,,,,,,,,,,,,,,,,No existe,,No realizada,49,1,Empleado tiempo completo,FE,N,Y,Propietario,0,8000,3,1,3000,5940,512,144,0,1,3,1
Current,,,,,,,,,,,,,,,,,,,,,No contesta,No realizada,41,0,Empleado tiempo completo,MA,Y,N,Propietario,0,4000,2,1,3000,5670,-220,180,1,0,3,0
Current,,,,,,,,,,,,,,,,,,,,,,No realizada,42,0,Empleado tiempo completo,FE,Y,N,Propietario,0,3800,3,1,3000,5940,-36,144,1,0,3,1
Current,5.Totalmente de acuerdo,5.Totalmente de acuerdo,4. De acuerdo,5.Totalmente de acuerdo,5.Totalmente de acuerdo,4. De acuerdo,5.Totalmente de acuerdo,1000.00,100.00,1,1,16000.00,FALSO, 6to Primaria,Casado,,2,0,0,,Efectiva,Completa,40,0,Empleado tiempo completo,FE,Y,N,Vive con padres,6000,0,2,0,0,0,0,0,1,0,1,1
Current,,,,,,,,,,,,,,,,,,,,,,No realizada,41,0,Empleado tiempo completo,FE,N,N,Propietario,4000,0,10,2,7000,14260,-200,296,0,0,3,1
Current,,,,,,,,,,,,,,,,,,,,,,No realizada,60,0,Empleado tiempo completo,FE,Y,N,Propietario,0,5950,7,2,12300,24914,5936.2,534.4,1,0,3,1
Current,,,,,,,,,,,,,,,,,,,,,,No realizada,57,0,Empleado tiempo completo,FE,Y,Y,Propietario,0,8000,6,1,12000,24720,900,480,1,1,3,1
Current,,,,,,,,,,,,,,,,,,,,,No contesta,No realizada,38,0,Empleado tiempo completo,MA,Y,N,Propietario,0,9200,4,1,2000,3780,120,120,1,0,3,0
Current,,,,,,,,,,,,,,,,,,,,No se encontraba en el domicilio,,No realizada,35,0,Empleado tiempo completo,MA,Y,Y,Propietario,0,6500,7,2,19500,40170,780,780,1,1,3,0
Current,,,,,,,,,,,,,,,,,,,,,,No realizada,61,0,Empleado tiempo completo,FE,Y,N,Propietario,0,10000,6,2,15500,31930,1050,620,1,0,3,1
Current,,,,,,,,,,,,,,,,,,,,,No contesta,No realizada,47,0,Empleado tiempo completo,MA,Y,N,Propietario,0,11000,6,2,10000,20440,3660,416,1,0,3,0
Current,,,,,,,,,,,,,,,,,,,,,,No realizada,20,0,Empleado tiempo completo,MA,Y,N,Renta,0,4200,2,1,5000,10300,300,200,1,0,2,0
Current,,,,,,,,,,,,,,,,,,,,,No contesta,No realizada,42,0,Empleado tiempo completo,MA,Y,N,Propietario,0,4600,4,2,7000,14420,1830,280,1,0,3,0
Current,,,,,,,,,,,,,,,,,,,,,No contesta,No realizada,21,0,Empleado tiempo completo,FE,Y,N,Vive con padres,0,4000,3,1,2000,4120,160,80,1,0,1,1
Current,,,,,,,,,,,,,,,,,,,,,,No realizada,30,0,Empleado tiempo completo,MA,Y,N,Propietario,3000,6000,4,2,8500,17510,296,340,1,0,3,0
Current,,,,,,,,,,,,,,,,,,,,,No contesta,No realizada,26,0,Empleado tiempo completo,MA,Y,N,Propietario,0,4000,3,1,7000,14420,1120,280,1,0,3,0
Current,,,,,,,,,,,,,,,,,,,,,Fuera de servicio,No realizada,21,0,Empleado tiempo completo,FE,Y,N,Propietario,0,3600,1,1,1500,2835,1130,90,1,0,3,1
Current,,,,,,,,,,,,,,,,,,,,,No contesta,No realizada,37,2,Empleado tiempo completo,FE,Y,N,Propietario,0,4000,1,1,2000,3780,0,120,1,0,3,1
Current,4. De acuerdo,3. Indiferente,4. De acuerdo,5.Totalmente de acuerdo,5.Totalmente de acuerdo,5.Totalmente de acuerdo,5.Totalmente de acuerdo,1000.00,100.00,2,1,1200.00,VERDADERO,6to Primaria,Uni¢n Libre,,0,0,1,,Efectiva,Completa,21,0,Empleado tiempo completo,MA,Y,N,Vive con padres,0,4800,1,1,1500,2835,-90,90,1,0,1,0
Current,,,,,,,,,,,,,,,,,,,,,Fuera de servicio,No realizada,51,0,Empleado tiempo completo,FE,Y,N,Propietario,0,8000,3,2,7800,15724,4.4,346.4,1,0,3,1
Current,,,,,,,,,,,,,,,,,,,,No existe,,No realizada,19,0,Empleado tiempo completo,FE,N,N,Propietario,0,5000,2,1,3000,6180,-120,120,0,0,3,1
Current,,,,,,,,,,,,,,,,,,,,,,No realizada,49,0,Empleado tiempo completo,FE,N,N,Propietario,10000,0,2,1,9000,17820,0,432,0,0,3,1
Current,,,,,,,,,,,,,,,,,,,,,No contesta,No realizada,43,2,Empleado tiempo completo,MA,Y,N,Propietario,0,4800,1,1,1500,2835,270,90,1,0,3,0
Current,,,,,,,,,,,,,,,,,,,,,Iba de salida,No realizada,40,0,Empleado tiempo completo,MA,Y,N,Propietario,0,12000,6,1,3000,5670,510,180,1,0,3,0
Current,,,,,,,,,,,,,,,,,,,,,Fuera de servicio,No realizada,60,0,Empleado tiempo completo,MA,Y,N,Propietario,0,8000,14,2,9500,19570,4190,380,1,0,3,0
Current,,,,,,,,,,,,,,,,,,,,,No contesta,No realizada,53,0,Empleado tiempo completo,MA,Y,N,Propietario,6000,0,12,1,2000,3960,264,96,1,0,3,0
Current,,,,,,,,,,,,,,,,,,,,,No contesta,No realizada,43,0,Empleado tiempo completo,MA,Y,N,Propietario,8000,0,1,1,3700,6993,222,222,1,0,3,0
Current,3. Indiferente,4. De acuerdo,1. Totalmente en desacuerdo,5.Totalmente de acuerdo,4. De acuerdo,4. De acuerdo,5.Totalmente de acuerdo,0.00,10.00,1,1,1200.00,VERDADERO,6to Primaria,Uni¢n Libre,,1,0,0,,Efectiva,Completa,36,0,Empleado tiempo completo,FE,Y,N,Propietario,9800,0,3,1,4000,7560,110,240,1,0,3,1
Current,,,,,,,,,,,,,,,,,,,,,No contesta,No realizada,33,0,Empleado tiempo completo,FE,Y,N,Propietario,0,8000,5,2,11500,23690,-540,460,1,0,3,1
Current,,,,,,,,,,,,,,,,,,,,,No contesta,No realizada,39,0,Empleado tiempo completo,FE,Y,N,Vive con padres,7000,2000,13,1,10000,20600,8100,400,1,0,1,1
Current,3. Indiferente,5.Totalmente de acuerdo,4. De acuerdo,5.Totalmente de acuerdo,1. Totalmente en desacuerdo,1. Totalmente en desacuerdo,5.Totalmente de acuerdo,1000.00,105.00,1,1,1200.00,VERDADERO,3ro Preparatoria,Casado,,1,0,0,,Efectiva,Completa,30,0,Empleado tiempo completo,MA,Y,N,Vive con padres,0,8000,8,1,3000,6180,-120,120,1,0,1,0
Current,,,,,,,,,,,,,,,,,,,,,No contesta,No realizada,37,2,Empleado tiempo completo,FE,Y,N,Renta,0,6000,9,2,14500,29870,1800,580,1,0,2,1
Current,,,,,,,,,,,,,,,,,,,,,,No realizada,40,2,Empleado tiempo completo,FE,Y,N,Propietario,0,6000,7,2,7000,13860,184,336,1,0,3,1
Current,4. De acuerdo,4. De acuerdo,3. Indiferente,5.Totalmente de acuerdo,1. Totalmente en desacuerdo,5.Totalmente de acuerdo,5.Totalmente de acuerdo,500.00,20.00,1,1,1200.00,VERDADERO,6to Primaria,Soltero,,1,1,0,,Efectiva,Completa,64,0,Empleado tiempo completo,FE,N,Y,Propietario,0,10000,17,1,10000,20600,0,400,0,1,3,1
Current,,,,,,,,,,,,,,,,,,,,,No contesta,No realizada,59,0,Empleado tiempo completo,FE,Y,N,Propietario,0,8000,8,1,12500,25750,-500,500,1,0,3,1
Current,,,,,,,,,,,,,,,,,,,,,No contesta,No realizada,54,0,Empleado tiempo completo,FE,Y,N,Propietario,6000,0,6,2,7000,14180,5500,304,1,0,3,1
Current,,,,,,,,,,,,,,,,,,,,,No contesta,No realizada,40,0,Empleado tiempo completo,FE,Y,N,Propietario,0,8000,5,2,9500,19090,9895,428,1,0,3,1
Current,,,,,,,,,,,,,,,,,,,,,,No realizada,54,0,Empleado tiempo completo,FE,Y,N,Vive con padres,0,6500,7,1,3000,6180,-120,120,1,0,1,1
Current,,,,,,,,,,,,,,,,,,,,,,No realizada,39,0,Empleado tiempo completo,FE,Y,Y,Propietario,0,7000,7,1,9200,18216,1310.2,441.6,1,1,3,1
Current,4. De acuerdo,5.Totalmente de acuerdo,3. Indiferente,5.Totalmente de acuerdo,4. De acuerdo,5.Totalmente de acuerdo,5.Totalmente de acuerdo,500.00,10.00,1,1,1200.00,FALSO,3ro Secundaria,Soltero,,1,2,0,,Efectiva,Completa,38,1,Empleado tiempo completo,FE,Y,N,Propietario,0,4800,6,1,5000,9900,-290,240,1,0,3,1
Current,5.Totalmente de acuerdo,3. Indiferente,4. De acuerdo,3. Indiferente,4. De acuerdo,3. Indiferente,5.Totalmente de acuerdo,1000.00,60.00,1,1,1220.00,VERDADERO,No estudi¢,Casado,,0,1,0,,Efectiva,Completa,49,0,Empleado tiempo completo,FE,Y,N,Vive con padres,0,4800,3,1,6000,11880,-338,288,1,0,1,1
Current,,,,,,,,,,,,,,,,,,,,,Fuera de servicio,No realizada,50,0,Empleado tiempo completo,FE,Y,N,Propietario,0,5100,6,1,3000,6180,-180,120,1,0,3,1
Current,3. Indiferente,3. Indiferente,3. Indiferente,3. Indiferente,2. Desacuerdo,3. Indiferente,5.Totalmente de acuerdo,500.00,20.00,1,1,1010.00,FALSO,3ro Secundaria,Casado,,1,0,0,,Efectiva,Completa,38,1,Empleado tiempo completo,FE,Y,N,Vive con padres,0,8000,4,1,11000,22660,-440,440,1,0,1,1
Current,,,,,,,,,,,,,,,,,,,,,No se encontraba en el domicilio,No realizada,31,0,Empleado tiempo completo,MA,Y,N,Propietario,0,10000,3,1,3500,6615,2010,210,1,0,3,0
Current,,,,,,,,,,,,,,,,,,,,,No contesta,No realizada,30,0,Empleado tiempo completo,FE,Y,N,Propietario,0,8000,5,1,10000,20600,10700,400,1,0,3,1
Current,3. Indiferente,2. Desacuerdo,2. Desacuerdo,5.Totalmente de acuerdo,5.Totalmente de acuerdo,4. De acuerdo,5.Totalmente de acuerdo,1000.00,10.00,1,1,1200.00,VERDADERO,6to Primaria,Casado,,2,1,0,Efectiva,,Completa,26,0,Empleado tiempo completo,MA,Y,Y,Propietario,0,8000,8,2,9500,19570,960,380,1,1,3,0
Current,2. Desacuerdo,1. Totalmente en desacuerdo,4. De acuerdo,4. De acuerdo,3. Indiferente,3. Indiferente,5.Totalmente de acuerdo,500.00,10.00,1,1,1200.00,FALSO,3ro Preparatoria,Casado,,1,1,0,Efectiva,,Completa,45,0,Empleado tiempo completo,MA,Y,N,Propietario,8000,0,6,2,18500,38110,-160,740,1,0,3,0
Current,,,,,,,,,,,,,,,,,,,,,,No realizada,32,0,Empleado tiempo completo,FE,Y,N,Vive con padres,0,8000,6,2,12700,25986,8482,525.6,1,0,1,1
Current,,,,,,,,,,,,,,,,,,,,,,No realizada,58,0,Empleado tiempo completo,FE,Y,Y,Propietario,0,9000,7,2,19300,38854,99.2,862.4,1,1,3,1
Current,,,,,,,,,,,,,,,,,,,,,,No realizada,38,0,Empleado tiempo completo,FE,Y,N,Propietario,4000,0,4,2,5500,11170,-240,236,1,0,3,1
Current,,,,,,,,,,,,,,,,,,,,,,No realizada,40,3,Empleado tiempo completo,MA,Y,N,Vive con padres,0,6000,3,1,4000,7560,1170,240,1,0,1,0
Current,,,,,,,,,,,,,,,,,,,,,,No realizada,42,0,Empleado tiempo completo,FE,Y,Y,Vive con padres,6000,2000,7,1,10000,18900,7600,600,1,1,1,1
Current,,,,,,,,,,,,,,,,,,,,,,No realizada,26,0,Empleado tiempo completo,MA,Y,N,Vive con padres,0,6000,5,2,6000,12360,-240,240,1,0,1,0
Current,,,,,,,,,,,,,,,,,,,,,,No realizada,41,3,Empleado tiempo completo,FE,Y,N,Propietario,8000,0,5,1,3000,5940,480,144,1,0,3,1
Current,,,,,,,,,,,,,,,,,,,,,,No realizada,58,0,Empleado tiempo completo,FE,Y,N,Propietario,6000,0,4,2,6500,13390,0,260,1,0,3,1
Current,,,,,,,,,,,,,,,,,,,,,,No realizada,34,0,Empleado tiempo completo,FE,Y,N,Vive con padres,0,6200,6,2,7000,14420,-2220,280,1,0,1,1
Current,,,,,,,,,,,,,,,,,,,,,,No realizada,35,0,Empleado tiempo completo,MA,Y,N,Propietario,0,6000,6,2,10500,21630,4320,420,1,0,3,0
Current,,,,,,,,,,,,,,,,,,,,,,No realizada,57,0,Empleado tiempo completo,FE,Y,N,Propietario,0,4000,6,2,5500,11170,-560,236,1,0,3,1
Current,,,,,,,,,,,,,,,,,,,,,,No realizada,55,0,Empleado tiempo completo,FE,Y,Y,Propietario,0,6000,4,1,7000,14420,5720,280,1,1,3,1
Current,,,,,,,,,,,,,,,,,,,,,,No realizada,51,0,Empleado tiempo completo,FE,Y,N,Renta,5000,2000,5,1,8000,16480,-320,320,1,0,2,1
Current,,,,,,,,,,,,,,,,,,,,,,No realizada,35,0,Empleado tiempo completo,MA,Y,N,Propietario,15000,10000,7,2,15000,30900,3150,600,1,0,3,0
Current,,,,,,,,,,,,,,,,,,,,,,No realizada,65,0,Empleado tiempo completo,FE,N,Y,Propietario,0,8000,6,1,6000,12360,-240,240,0,1,3,1
Current,,,,,,,,,,,,,,,,,,,,,,No realizada,46,0,Empleado tiempo completo,FE,Y,N,Propietario,5000,0,4,2,7500,15450,1443,300,1,0,3,1
Current,,,,,,,,,,,,,,,,,,,,,,No realizada,48,0,Empleado tiempo completo,FE,Y,N,Propietario,7000,0,3,1,8000,16480,9960,320,1,0,3,1
Current,,,,,,,,,,,,,,,,,,,,,,No realizada,41,0,Empleado tiempo completo,MA,Y,N,Propietario,0,4000,5,2,6000,12360,1440,240,1,0,3,0
Current,,,,,,,,,,,,,,,,,,,,,,No realizada,49,0,Empleado tiempo completo,MA,Y,N,Propietario,0,4500,3,1,2500,5150,100,100,1,0,3,0
Current,,,,,,,,,,,,,,,,,,,,,,No realizada,48,0,Empleado tiempo completo,FE,Y,Y,Vive con padres,0,6000,7,1,8500,16830,136,408,1,1,1,1
Current,,,,,,,,,,,,,,,,,,,,,,No realizada,54,0,Empleado tiempo completo,MA,Y,N,Propietario,10000,6000,6,2,9000,18540,80,360,1,0,3,0
Current,,,,,,,,,,,,,,,,,,,,,,No realizada,23,0,Empleado tiempo completo,FE,Y,N,Propietario,0,7900,3,1,10000,20600,6000,400,1,0,3,1
Current,,,,,,,,,,,,,,,,,,,,,,No realizada,43,0,Empleado tiempo completo,FE,Y,N,Propietario,6000,0,5,2,17000,35020,800,680,1,0,3,1
Current,,,,,,,,,,,,,,,,,,,,,,No realizada,35,0,Empleado tiempo completo,FE,Y,N,Vive con padres,0,8500,4,1,8500,17510,1315,340,1,0,1,1
Current,,,,,,,,,,,,,,,,,,,,,,No realizada,40,3,Empleado tiempo completo,FE,Y,N,Propietario,0,5000,6,2,4000,8240,210,160,1,0,3,1
Current,,,,,,,,,,,,,,,,,,,,,,No realizada,51,0,Empleado tiempo completo,FE,Y,N,Propietario,0,7000,5,2,11500,23690,-1140,460,1,0,3,1
Current,,,,,,,,,,,,,,,,,,,,,,No realizada,45,0,Empleado tiempo completo,MA,Y,N,Propietario,0,6000,4,2,8000,16480,1750,320,1,0,3,0
Current,,,,,,,,,,,,,,,,,,,,,,No realizada,51,0,Empleado tiempo completo,FE,Y,N,Propietario,0,5800,2,1,4000,7920,-384,192,1,0,3,1
Current,,,,,,,,,,,,,,,,,,,,,,No realizada,44,0,Empleado tiempo completo,FE,Y,N,Propietario,0,18000,7,2,21500,44290,-260,860,1,0,3,1
Current,,,,,,,,,,,,,,,,,,,,,,No realizada,33,3,Empleado tiempo completo,FE,Y,N,Propietario,6200,0,4,1,2000,4120,510,80,1,0,3,1
Current,,,,,,,,,,,,,,,,,,,,,,No realizada,41,0,Empleado tiempo completo,FE,Y,N,Propietario,3200,0,3,0,0,0,0,0,1,0,3,1
Current,,,,,,,,,,,,,,,,,,,,,,No realizada,40,0,Empleado tiempo completo,MA,N,Y,Vive con padres,0,9000,3,1,3200,6336,1282,153.6,0,1,1,0
Current,,,,,,,,,,,,,,,,,,,,,,No realizada,32,1,Empleado tiempo completo,FE,Y,N,Propietario,8000,0,4,1,9500,19570,9280,380,1,0,3,1
Current,,,,,,,,,,,,,,,,,,,,,,No realizada,39,0,Empleado tiempo completo,MA,Y,N,Propietario,0,6000,4,1,7000,14420,6638,280,1,0,3,0
Current,,,,,,,,,,,,,,,,,,,,,,No realizada,35,0,Empleado tiempo completo,FE,Y,N,Vive con padres,7000,0,6,2,20000,40640,-856,856,1,0,1,1
Current,,,,,,,,,,,,,,,,,,,,,,No realizada,27,0,Empleado tiempo completo,FE,N,Y,Vive con padres,0,6000,4,1,7500,15450,1500,300,0,1,1,1
Current,,,,,,,,,,,,,,,,,,,,,,No realizada,35,0,Empleado tiempo completo,FE,Y,N,Propietario,4800,0,3,1,6500,13390,-389,260,1,0,3,1
Current,,,,,,,,,,,,,,,,,,,,,,No realizada,29,2,Empleado tiempo completo,FE,Y,N,Propietario,0,6900,6,2,4500,9150,-24,192,1,0,3,1
Current,,,,,,,,,,,,,,,,,,,,,,No realizada,39,0,Empleado tiempo completo,FE,Y,Y,Vive con padres,6000,0,4,2,12500,25750,8750,500,1,1,1,1
Current,,,,,,,,,,,,,,,,,,,,,,No realizada,26,2,Empleado tiempo completo,MA,Y,N,Propietario,7000,0,4,2,14000,28840,9260,560,1,0,3,0
Current,,,,,,,,,,,,,,,,,,,,,,No realizada,49,0,Empleado tiempo completo,MA,Y,N,Propietario,7000,0,1,1,4900,9702,2702,235.2,1,0,3,0
Current,,,,,,,,,,,,,,,,,,,,,,No realizada,34,0,Empleado tiempo completo,MA,Y,N,Renta,5000,0,4,1,5500,11330,1450,220,1,0,2,0
Current,,,,,,,,,,,,,,,,,,,,,,No realizada,58,0,Empleado tiempo completo,FE,Y,N,Propietario,0,6000,3,1,2000,3960,-32,96,1,0,3,1
Current,,,,,,,,,,,,,,,,,,,,,,No realizada,31,0,Empleado tiempo completo,FE,Y,N,Propietario,0,5000,5,2,19500,39370,2540,860,1,0,3,1
Current,,,,,,,,,,,,,,,,,,,,,,No realizada,37,0,Empleado tiempo completo,FE,N,Y,Vive con padres,0,5000,6,2,4500,9110,-68,196,0,1,1,1
Current,,,,,,,,,,,,,,,,,,,,,,No realizada,23,0,Empleado tiempo completo,MA,Y,N,Vive con padres,7900,0,5,2,18000,37080,4451,720,1,0,1,0
Current,,,,,,,,,,,,,,,,,,,,,,No realizada,38,0,Empleado tiempo completo,MA,Y,N,Propietario,0,8000,3,2,10000,20600,3558,400,1,0,3,0
Current,,,,,,,,,,,,,,,,,,,,,,No realizada,47,0,Empleado tiempo completo,FE,Y,N,Propietario,6600,6428,6,2,21500,44290,-860,860,1,0,3,1
Current,,,,,,,,,,,,,,,,,,,,,,No realizada,39,1,Empleado tiempo completo,MA,Y,N,Propietario,2000,3000,4,2,10500,21630,4300,420,1,0,3,0
Current,,,,,,,,,,,,,,,,,,,,,,No realizada,37,0,Empleado tiempo completo,FE,Y,N,Propietario,6000,5000,2,1,5000,9900,1200,240,1,0,3,1
Current,,,,,,,,,,,,,,,,,,,,,,No realizada,52,0,Empleado tiempo completo,MA,Y,N,Propietario,0,4000,4,2,4500,9270,-80,180,1,0,3,0
Current,,,,,,,,,,,,,,,,,,,,,,No realizada,35,0,Empleado tiempo completo,FE,Y,N,Propietario,0,8000,3,1,10000,20600,2800,400,1,0,3,1
Current,,,,,,,,,,,,,,,,,,,,,,No realizada,66,0,Empleado tiempo completo,FE,Y,N,Propietario,0,8000,5,2,17500,36050,-340,700,1,0,3,1
Current,,,,,,,,,,,,,,,,,,,,,,No realizada,34,4,Empleado tiempo completo,MA,Y,N,Propietario,0,8000,3,1,2000,3960,-120,96,1,0,3,0
Current,,,,,,,,,,,,,,,,,,,,,,No realizada,51,0,Empleado tiempo completo,FE,Y,N,Vive con padres,0,6000,4,2,6800,13664,244,306.4,1,0,1,1
Current,,,,,,,,,,,,,,,,,,,,,,No realizada,21,0,Empleado tiempo completo,FE,Y,N,Propietario,0,8000,6,2,19200,38576,277.6,865.6,1,0,3,1
Current,,,,,,,,,,,,,,,,,,,,,,No realizada,34,0,Empleado tiempo completo,FE,Y,N,Vive con padres,0,8000,4,1,6200,12276,-407.2,297.6,1,0,1,1
Current,,,,,,,,,,,,,,,,,,,,,,No realizada,20,0,Empleado tiempo completo,MA,Y,N,Vive con padres,2000,3000,2,1,2000,3960,2090,96,1,0,1,0
Current,,,,,,,,,,,,,,,,,,,,,,No realizada,59,0,Empleado tiempo completo,MA,Y,N,Vive con padres,4000,1000,3,2,9500,19570,2500,380,1,0,1,0
Current,,,,,,,,,,,,,,,,,,,,,,No realizada,48,0,Empleado tiempo completo,FE,Y,N,Propietario,0,7000,5,2,21500,44290,1710,860,1,0,3,1
Current,,,,,,,,,,,,,,,,,,,,,,No realizada,28,0,Empleado tiempo completo,MA,Y,N,Vive con padres,6000,0,4,1,5000,10300,-200,200,1,0,1,0
Current,,,,,,,,,,,,,,,,,,,,,,No realizada,35,0,Empleado tiempo completo,FE,Y,N,Propietario,0,6000,3,2,5500,11170,2186,236,1,0,3,1
Current,,,,,,,,,,,,,,,,,,,,,,No realizada,24,0,Empleado tiempo completo,MA,Y,N,Propietario,4000,0,1,1,2500,4725,155,150,1,0,3,0
Current,,,,,,,,,,,,,,,,,,,,,,No realizada,25,0,Empleado tiempo completo,FE,Y,N,Propietario,6000,1500,2,1,4000,7920,3391,192,1,0,3,1
Current,,,,,,,,,,,,,,,,,,,,,,No realizada,28,0,Empleado tiempo completo,FE,Y,N,Propietario,0,7000,3,1,3000,5940,138,144,1,0,3,1
Current,,,,,,,,,,,,,,,,,,,,,,No realizada,25,0,Empleado tiempo completo,MA,Y,N,Vive con padres,0,8000,4,2,5000,10140,1428,216,1,0,1,0
Current,,,,,,,,,,,,,,,,,,,,,,No realizada,49,0,Empleado tiempo completo,FE,Y,N,Propietario,0,8400,4,1,10000,20600,-400,400,1,0,3,1
Current,,,,,,,,,,,,,,,,,,,,,,No realizada,22,0,Empleado tiempo completo,MA,Y,N,Vive con padres,0,6000,2,1,2000,4120,720,80,1,0,1,0
Current,,,,,,,,,,,,,,,,,,,,,,No realizada,21,0,Empleado tiempo completo,MA,Y,N,Propietario,6000,0,3,2,3200,6228,216,168,1,0,3,0
Current,,,,,,,,,,,,,,,,,,,,,,No realizada,37,3,Empleado tiempo completo,FE,Y,N,Vive con padres,7000,0,1,1,4600,9108,2644,220.8,1,0,1,1
Current,,,,,,,,,,,,,,,,,,,,,,No realizada,20,0,Empleado tiempo completo,MA,Y,N,Vive con padres,0,7000,2,1,4700,9306,3539.2,225.6,1,0,1,0
Current,,,,,,,,,,,,,,,,,,,,,,No realizada,44,0,Empleado tiempo completo,FE,Y,N,Propietario,0,9000,3,2,3500,7210,970,140,1,0,3,1
Current,,,,,,,,,,,,,,,,,,,,,,No realizada,54,0,Empleado tiempo completo,MA,Y,N,Propietario,0,8600,3,2,3500,7010,110,160,1,0,3,0
Current,,,,,,,,,,,,,,,,,,,,,,No realizada,31,2,Empleado tiempo completo,FE,N,Y,Vive con padres,0,6000,3,2,3000,5760,150,168,0,1,1,1
Current,,,,,,,,,,,,,,,,,,,,,,No realizada,44,0,Empleado tiempo completo,MA,Y,N,Renta,0,8000,3,2,4500,9070,1922,200,1,0,2,0
Current,,,,,,,,,,,,,,,,,,,,,,No realizada,47,0,Empleado tiempo completo,FE,Y,N,Propietario,0,16000,3,2,15900,31482,481.6,763.2,1,0,3,1
Current,,,,,,,,,,,,,,,,,,,,,,No realizada,29,0,Empleado tiempo completo,FE,Y,N,Vive con padres,0,5000,2,1,3300,6237,480,198,1,0,1,1
Current,,,,,,,,,,,,,,,,,,,,,,No realizada,30,0,Empleado tiempo completo,FE,Y,N,Propietario,9800,0,3,1,2000,3960,-116,96,1,0,3,1
Current,,,,,,,,,,,,,,,,,,,,,,No realizada,31,0,Empleado tiempo completo,MA,Y,N,Propietario,0,5000,2,1,4900,9702,1635.2,235.2,1,0,3,0
Current,,,,,,,,,,,,,,,,,,,,,,No realizada,40,0,Empleado tiempo completo,FE,Y,N,Propietario,0,18000,3,2,20000,41200,-3780,800,1,0,3,1
Current,,,,,,,,,,,,,,,,,,,,,,No realizada,52,0,Empleado tiempo completo,FE,Y,N,Propietario,0,9000,3,2,9500,19570,780,380,1,0,3,1
Current,,,,,,,,,,,,,,,,,,,,,,No realizada,30,2,Empleado tiempo completo,FE,Y,N,Propietario,0,6000,2,2,10000,20200,799,440,1,0,3,1
Current,,,,,,,,,,,,,,,,,,,,,,No realizada,36,1,Empleado tiempo completo,MA,Y,N,Propietario,0,7000,2,1,10500,21630,-200,420,1,0,3,0
Current,,,,,,,,,,,,,,,,,,,,,,No realizada,28,0,Empleado tiempo completo,MA,Y,N,Vive con padres,8000,4000,2,1,11000,22660,0,440,1,0,1,0
Current,,,,,,,,,,,,,,,,,,,,,,No realizada,28,0,Empleado tiempo completo,MA,Y,N,Propietario,6000,0,1,1,3700,6993,880,222,1,0,3,0
Current,,,,,,,,,,,,,,,,,,,,,,No realizada,61,0,Empleado tiempo completo,FE,Y,N,Vive con padres,0,6000,3,2,11000,22660,-180,440,1,0,1,1
